,occupancyRate,occupancyRate(max),visits,visits(max),visitLength,visitLength(max),visitIncome,visitIncome(max),visitNightRate,visitNightRate(max),occupiedDays,occupiedDays(max),availableDays,availableDays(max),occupiedListings,availableListings,month,InterZone,ListingOpenCalendar_over0,ListingOpenCalendar_over60,ListingOpenCalendar_over90,ListingOpenCalendar_over120,totalListings_observed
102,0.1428571428571428,0.8,1.8571428571428568,7.0,2.3076923076923075,9.0,115.25274725274724,271.2857142857143,49.94285714285714,150.0,4.285714285714286,24.0,27.0,30.0,3.0,7.0,2022-06,S02001862,9,8,6,5,83.0
103,0.3111111111111111,0.7333333333333333,5.0,14.0,1.8666666666666667,20.0,63.3,680.0,33.910714285714285,60.0,9.333333333333334,22.0,30.0,30.0,4.0,6.0,2021-06,S02001863,8,7,5,5,67.0
104,0.2616487455197132,0.7419354838709677,3.4285714285714284,10.0,2.125,8.0,79.3125,272.0,37.3235294117647,55.0,7.285714285714286,23.0,25.0,31.0,4.0,7.0,2021-07,S02001863,8,8,5,5,67.0
105,0.2534562211981567,0.8709677419354839,2.857142857142857,13.0,2.75,17.0,112.98333333333332,578.0,41.08484848484848,55.0,7.857142857142857,27.0,27.571428571428573,31.0,3.0,7.0,2021-08,S02001863,7,7,5,3,67.0
106,0.2777777777777777,0.6333333333333333,2.5,5.0,3.333333333333333,12.0,147.42222222222225,624.0,44.22666666666666,55.0,8.333333333333334,19.0,27.0,30.0,3.0,6.0,2021-09,S02001863,7,7,6,5,67.0
107,0.3279569892473118,0.6774193548387096,1.0,3.0,10.166666666666666,21.0,457.1666666666667,1035.0,44.967213114754095,90.0,10.166666666666666,21.0,26.166666666666668,31.0,4.0,6.0,2021-10,S02001863,13,10,9,9,67.0
108,0.1952380952380952,0.6666666666666666,1.8571428571428568,6.0,3.1538461538461537,10.0,178.46153846153845,900.0,56.58536585365854,90.0,5.857142857142857,20.0,28.428571428571427,30.0,3.0,7.0,2021-11,S02001863,11,10,8,7,67.0
109,0.0941628264208909,0.3666666666666666,1.4285714285714286,4.0,1.9,4.0,68.4,136.0,36.0,55.0,2.7142857142857144,11.0,28.571428571428573,31.0,4.0,7.0,2021-12,S02001863,9,9,7,6,67.0
110,0.1723921240050272,0.4516129032258064,3.4285714285714284,10.0,1.5416666666666667,7.0,92.29166666666669,238.0,59.86486486486486,121.0,5.285714285714286,14.0,29.714285714285715,31.0,5.0,7.0,2022-01,S02001863,10,9,7,7,67.0
111,0.1632653061224489,0.8928571428571429,0.5714285714285714,2.0,8.0,25.0,260.0,750.0,32.5,60.0,4.571428571428571,25.0,28.0,28.0,3.0,7.0,2022-02,S02001863,9,8,6,5,67.0
112,0.1075859624246721,0.3225806451612903,2.571428571428572,10.0,1.2222222222222223,5.0,96.0,170.0,78.54545454545455,121.0,3.142857142857143,10.0,30.285714285714285,31.0,4.0,7.0,2022-03,S02001863,9,8,5,5,67.0
113,0.2171875,0.8333333333333334,2.375,11.0,2.421052631578948,19.0,170.21052631578948,1140.0,70.30434782608695,121.0,5.75,25.0,28.25,30.0,4.0,8.0,2022-04,S02001863,10,9,5,5,67.0
114,0.2338709677419355,1.0,1.25,8.0,4.0,31.0,286.2,1860.0,71.55,121.0,7.25,31.0,29.0,31.0,4.0,8.0,2022-05,S02001863,11,10,7,6,67.0
115,0.3291666666666666,0.8333333333333334,2.25,7.0,4.388888888888889,14.0,243.86111111111111,840.0,55.563291139240505,121.0,9.875,25.0,29.0,30.0,5.0,8.0,2022-06,S02001863,10,9,7,6,67.0
116,0.2095238095238095,0.5666666666666667,4.285714285714286,17.0,1.1333333333333333,3.0,45.333333333333336,120.0,40.0,40.0,6.285714285714286,17.0,30.0,30.0,3.0,7.0,2021-06,S02001864,7,6,5,5,111.0
117,0.216589861751152,0.7741935483870968,2.142857142857143,6.0,3.1333333333333333,16.0,93.28,470.0,29.77021276595745,40.0,6.714285714285714,24.0,31.0,31.0,4.0,7.0,2021-07,S02001864,8,8,6,6,111.0
118,0.1612903225806451,1.0,0.375,2.0,13.333333333333334,24.0,351.0,600.0,26.325,30.0,5.0,31.0,27.25,31.0,2.0,8.0,2021-08,S02001864,9,9,6,5,111.0
119,0.1041666666666666,0.4,0.75,2.0,4.166666666666667,8.0,123.66666666666669,234.0,29.68,40.0,3.125,12.0,29.375,30.0,3.0,8.0,2021-09,S02001864,10,9,8,7,111.0
120,0.1193548387096774,0.6451612903225806,0.5,3.0,7.4,16.0,229.6,492.0,31.027027027027028,49.0,3.7,20.0,22.2,31.0,3.0,10.0,2021-10,S02001864,24,19,18,18,111.0
121,0.0933333333333333,0.4333333333333333,0.4,1.0,7.0,13.0,1031.5,2250.0,147.35714285714286,350.0,2.8,13.0,22.3,30.0,4.0,10.0,2021-11,S02001864,22,19,16,16,111.0
122,0.014336917562724,0.1290322580645161,0.1111111111111111,1.0,4.0,4.0,180.0,180.0,45.0,45.0,0.4444444444444444,4.0,29.0,31.0,1.0,9.0,2021-12,S02001864,20,18,15,15,111.0
123,0.0183990442054958,0.1333333333333333,0.2222222222222222,1.0,1.5,2.0,66.0,90.0,44.0,45.0,0.3333333333333333,2.0,29.22222222222222,31.0,2.0,9.0,2022-01,S02001864,20,20,17,16,111.0
124,0.0396825396825396,0.3214285714285714,0.2222222222222222,1.0,5.0,9.0,217.5,405.0,43.5,45.0,1.1111111111111112,9.0,28.0,28.0,2.0,9.0,2022-02,S02001864,19,18,15,14,111.0
125,0.064516129032258,0.3225806451612903,0.5555555555555556,2.0,3.6,9.0,104.66666666666669,225.0,29.07407407407408,45.0,2.0,10.0,31.0,31.0,3.0,9.0,2022-03,S02001864,17,16,13,13,111.0
126,0.1777777777777777,0.9333333333333332,0.5555555555555556,2.0,1.6,4.0,52.0,100.0,32.5,55.0,5.333333333333333,28.0,30.0,30.0,5.0,9.0,2022-04,S02001864,16,14,11,10,111.0
127,0.1999999999999999,0.6774193548387096,1.8,10.0,2.2777777777777777,11.0,107.85185185185186,495.0,47.34959349593496,80.0,6.2,21.0,31.0,31.0,7.0,10.0,2022-05,S02001864,16,14,11,10,111.0
